Id,Expected
dd78294679c9cbb2a365b5574868eb60_0,443538 10 444818 10 446088 58 447368 58 448636 85 449916 85 451186 102 451336 25 452466 102 452616 25 453731 125 453884 47 455011 125 455164 47 456271 228 457551 228 458806 258 460086 258 461351 278 462621 290 463901 290 465176 300 466456 300 467728 311 469008 311 470286 318 471566 318 472838 328 474118 328 475393 336 476673 336 477948 343 479228 343 480503 353 481783 353 483061 358 484341 358 485616 365 486896 365 488173 371 489453 371 490731 375 492011 375 493286 385 494566 385 495846 388 497126 388 498401 395 499681 395 500961 398 502241 398 503518 406 504798 406 506076 410 507353 418 508633 418 509913 421 511193 421 512471 428 513751 428 515028 433 516308 433 517586 438 518866 438 520143 443 521423 443 522693 456 523973 456 525226 485 526506 485 527771 503 529051 503 530323 513 531603 513 532878 518 534158 518 535433 526 536713 526 537988 531 539268 531 540546 535 541826 535 543103 538 544383 538 545658 546 546938 546 548216 548 549493 553 550773 553 552051 555 553331 555 554608 558 555888 558 557166 563 558446 563 559726 563 561006 563 562283 568 563563 568 564841 570 566121 570 567398 576 568678 576 569956 578 571236 578 572516 580 573796 580 575073 583 576353 583 577631 585 578911 585 580191 588 581471 588 582748 591 584028 591 585306 593 586586 593 587866 595 589146 595 590423 598 591703 598 592983 601 594261 603 595541 603 596821 603 598101 603 599378 608 600658 608 601938 608 603218 608 604496 610 605776 610 607056 613 608336 613 609613 616 610893 616 612173 616 613453 616 614731 620 616011 620 617291 620 618571 620 619848 623 621128 623 622408 626 623688 626 624968 626 626248 626 627526 628 628806 628 630086 628 631366 628 632643 631 633923 631 635203 633 636483 633 637763 633 639041 635 640321 635 641601 635 642881 635 644158 638 645438 638 646718 641 647998 641 649278 641 650558 641 651836 643 653116 643 654396 643 655676 643 656956 645 658236 645 659513 648 660793 648 662073 648 663353 648 664633 648 665913 648 667193 648 668473 648 669751 653 671031 653 672311 653 673591 653 674871 653 676151 653 677431 653 678711 653 679991 653 681271 653 682551 653 683831 655 685111 655 686388 658 687668 658 688948 658 690228 658 691508 658 692788 658 694068 658 695348 658 696628 658 697908 658 699188 658 700468 658 701748 658 703028 658 704308 658 705588 658 706868 658 708148 658 709428 658 710708 658 711988 658 713268 658 714548 656 715828 656 717108 656 718388 656 719668 656 720948 656 722228 656 723508 656 724788 656 726068 656 727348 656 728628 656 729908 656 731188 653 732468 653 733751 650 735031 650 736311 650 737591 650 738871 650 740151 650 741431 648 742711 648 743991 648 745271 648 746553 643 747833 643 749113 643 750393 643 751673 643 752953 643 754233 641 755513 641 756793 638 758073 638 759356 635 760636 635 761916 635 763196 635 764476 633 765756 633 767036 633 768316 633 769596 633 770876 630 772156 630 773436 630 774716 630 775996 628 777276 628 778556 628 779836 628 781116 628 782396 628 783673 633 784953 633 786233 631 787513 631 788793 636 790073 636 791353 643 792633 643 793911 645 795191 645 796468 651 797748 651 799028 651 800308 651 801586 653 802866 653 804143 656 805423 656 806703 656 807983 656 809263 656 810543 656 811823 656 813103 653 814383 653 815663 653 816943 653 818223 651 819503 651 820783 636 821424 7 822063 636 822704 7 823346 633 823984 2 824626 633 825264 2 825906 628 827186 628 828468 626 829748 626 831028 621 832308 621 833591 615 834871 615 836153 611 837433 611 838713 608 839993 608 841276 603 842556 603 843838 601 845118 601 846401 595 847681 595 848961 593 850241 593 851523 591 852803 591 854086 585 855366 585 856648 583 857931 578 859211 578 860491 578 861771 578 863053 573 864333 573 865613 573 866893 573 868176 568 869456 568 870736 568 872016 568 873298 563 874578 563 875858 563 877138 563 878421 560 879701 560 880981 560 882261 560 883543 558 884823 558 886106 555 887386 555 888668 553 889948 553 891231 550 892511 550 893793 548 895073 548 896356 545 897636 545 898918 541 900201 538 901481 538 902763 533 904043 533 905326 528 906606 528 907888 523 909168 523 910451 518 911731 518 913013 511 914293 511 915576 505 916856 505 918138 496 919418 496 920701 483 921981 483 923263 476 924543 476 925826 468 927106 468 928388 463 929668 463 930948 458 932228 458 933511 445 934791 445 936073 433 937353 433 938633 426 939913 426 941196 418 942476 418 943758 348 944121 50 945038 335 945416 28 946318 335 946696 28 947601 330 948881 330 950161 327 951441 327 952723 323 954003 323 955286 317 956566 317 957846 317 959126 317 960408 313 961688 313 962968 310 964248 310 965531 305 966811 305 968091 305 969371 305 970653 300 971933 300 973213 298 974493 298 975776 290 977056 290 978338 283 979618 283 980901 272 982181 272 983463 260 984743 260 986026 250 987306 250 988588 238 989871 225 991151 225 992433 198 993713 198 994998 185 996278 185 997561 77 997661 75 998841 77 998941 75 1000123 70 1000226 65 1001403 70 1001506 65 1002688 60 1002791 52 1003968 60 1004071 52 1005251 52 1005356 42 1006531 52 1006636 42 1007816 37 1007923 23 1009096 37 1009203 23 1010383 13 1011663 13
dd78294679c9cbb2a365b5574868eb60_1,364526 5 365806 5 367081 13 368361 13 369641 13 370921 13 372199 15 373479 15 374756 18 376036 18 377316 18 378596 18 379876 18 381156 15 382436 15 383719 10 384999 10 386281 8 387561 8
1b62f15ec83b97bb11e8e0c4416c1931_0,259038 18 260318 18 261473 28 261591 50 262753 28 262871 50 264028 58 264141 70 264236 17 265308 58 265421 70 265516 17 266583 73 266661 170 267863 73 267941 170 269143 255 270423 255 271701 262 272981 262 274258 268 275538 268 276816 275 278096 275 279373 283 280653 283 281928 295 283208 295 284483 303 285758 310 287038 310 288316 315 289596 315 290873 320 292153 320 293431 322 294711 322 295988 328 297268 328 298546 330 299826 330 301106 330 302386 330 303663 333 304943 333 306221 337 307501 337 308778 340 310058 340 311336 342 312616 342 313893 345 315173 345 316453 343 317733 343 319013 343 320293 343 321573 343 322853 343 324133 343 325413 343 326691 345 327971 345 329251 347 330531 347 331811 347 333088 350 334368 350 335648 353 336928 353 338206 355 339486 355 340766 355 342046 355 343326 357 344606 357 345886 357 347166 357 348446 357 349726 357 351006 360 352286 360 353566 360 354846 360 356126 360 357406 360 358686 362 359966 362 361246 365 362526 365 363808 363 365088 363 366368 365 367648 365 368928 368 370208 368 371488 370 372768 370 374048 373 375328 375 376608 375 377888 378 379168 378 380448 380 381728 380 383008 383 384288 383 385566 387 386846 387 388126 387 389406 387 390686 387 391966 387 393246 390 394526 390 395803 393 397083 393 398363 393 399643 393 400923 393 402203 393 403483 393 404763 393 406043 393 407323 393 408603 395 409883 395 411163 395 412443 395 413723 395 415003 395 416286 392 417566 392 418846 392 420126 395 421406 395 422686 395 423966 395 425248 393 426528 393 427808 393 429088 393 430368 393 431648 393 432931 390 434211 390 435491 390 436771 390 438051 392 439331 392 440611 392 441891 392 443173 390 444453 390 445733 390 447013 390 448293 390 449573 390 450853 390 452133 390 453416 387 454696 387 455976 387 457256 387 458538 385 459818 385 461101 382 462381 382 463661 382 464943 380 466223 380 467506 377 468786 377 470068 375 471348 375 472628 375 473908 375 475191 372 476471 372 477753 370 479033 370 480313 370 481593 370 482876 367 484156 367 485438 365 486718 365 487998 365 489278 365 490561 362 491841 362 493121 365 494401 365 495681 365 496961 365 498243 363 499523 363 500803 363 502083 363 503366 360 504646 360 505926 360 507208 358 508488 358 509768 358 511048 358 512328 358 513608 358 514891 352 516171 352 517451 352 518731 352 520011 352 521291 352 522571 352 523851 352 525131 350 526411 350 527693 348 528973 348 530253 348 531533 348 532813 348 534093 348 535376 345 536656 345 537936 342 539216 342 540496 342 541776 342 543058 340 544338 340 545618 338 546898 338 548178 338 549461 332 550741 332 552021 332 553301 332 554583 328 555863 328 557143 328 558423 328 559708 320 560988 320 562271 317 563551 317 564833 313 566113 313 567398 308 568678 308 569963 303 571243 303 572528 295 573808 295 575091 292 576371 292 577653 290 578933 290 580218 285 581498 285 582786 277 584066 277 585353 273 586633 273 587918 268 589198 268 590483 263 591763 263 593051 255 594333 253 595613 253 596903 243 598183 243 599466 240 600746 240 602036 230 603316 230 604598 228 605878 228 607171 215 608451 215 609733 213 611013 213 612303 203 613583 203 614866 200 616146 200 617436 187 618716 187 619998 185 621278 185 622568 173 623848 173 625131 167 626411 167 627701 155 628981 155 630261 155 631541 155 632826 147 634106 147 635386 147 636676 7 636693 118 637956 7 637973 118 639253 118 640533 118 641831 97 643111 97 644391 97 645671 97 646956 90 648236 90 649516 87 650796 87 652078 83 653358 83 654638 75 655918 75 657201 67 658481 67 659758 65 661038 65 662318 60 663598 60 664868 68 666148 68 667428 63 668708 63 669983 65 671263 65 672543 60 673823 60 675098 63 676378 63 677661 52 678941 52 680218 40 681498 30 682778 30 684056 30 685336 30 686618 28 687898 28 689178 25 690458 25 691743 15 693023 15
1b62f15ec83b97bb11e8e0c4416c1931_1,
c695325ded465efde988dfb96d081533_0,63396 2 64676 2 65951 15 67228 25 68508 25 69786 30 71066 30 72343 38 73623 38 74901 42 76181 42 77461 47 78741 47 80018 53 81298 53 82578 55 83858 55 85136 62 86416 62 87693 68 88973 68 90251 72 91531 72 92811 75 94091 75 95368 80 96648 80 97926 87 99206 87 100486 90 101766 90 103043 95 104323 95 105603 100 106883 100 108161 105 109441 105 110721 107 111998 113 113278 113 114558 115 115838 115 117118 115 118398 115 119678 118 120958 118 122236 123 123516 123 124796 123 126076 123 127356 125 128636 125 129913 128 131193 128 132473 131 133753 131 135033 133 136313 133 137591 135 138871 135 140148 141 141428 141 142706 145 143986 145 145261 150 146541 150 147816 158 149096 158 150366 168 151646 168 152913 183 154183 196 155463 196 156738 201 158018 201 159293 208 160573 208 161848 213 163128 213 164403 221 165683 221 166961 225 168241 225 169516 230 170796 230 172076 233 173356 233 174636 233 175916 233 177193 238 178473 238 179753 238 181033 238 182313 241 183593 241 184873 243 186153 243 187436 240 188716 240 189996 243 191276 243 192556 243 193836 243 195116 245 196396 245 197676 245 198956 245 200236 245 201518 246 202798 246 204078 248 205358 248 206638 248 207918 248 209201 248 210481 248 211761 248 213041 248 214321 250 215601 250 216881 250 218161 250 219443 251 220723 251 222003 251 223283 251 224563 251 225843 251 227126 250 228406 250 229686 250 230966 250 232246 250 233526 250 234808 251 236088 251 237368 251 238648 251 239931 248 241211 248 242491 245 243771 245 244019 2 245051 245 245299 2 246333 243 246579 2 247613 243 247859 2 248893 243 249139 2 250173 243 250419 2 251456 240 251699 2 252736 240 252979 2 254016 245 255296 245 256576 245 257856 245 259138 243 260418 243 261698 243 262978 243 264261 240 265541 240 266821 240 268101 240 269381 238 270661 238 271943 236 273223 236 274503 233 275783 233 277066 228 278346 228 279626 228 280906 228 282186 225 283466 225 284746 223 286028 218 287308 218 288588 218 289868 218 291151 213 292431 213 293711 210 294991 210 296273 206 297553 206 298833 206 300113 206 301396 200 302676 200 303956 198 305236 198 306516 198 307796 198 309078 193 310358 193 311641 188 312921 188 314201 188 315481 188 316763 183 318043 183 319326 178 320606 178 321886 178 323166 178 324448 173 325728 173 327011 168 328291 168 329571 165 330853 163 332133 163 333416 158 334696 158 335978 153 337258 153 338538 151 339818 151 341101 145 342381 145 343663 143 344943 143 346226 138 347506 138 348788 133 350068 133 351351 130 352631 130 353913 126 355193 126 356478 118 357758 118 359041 115 360321 115 361603 110 362883 110 364166 105 365446 105 366731 97 368011 97 369293 90 370573 90 371856 85 373136 85 374418 80 375701 72 376981 72 378266 67 379546 67 380828 63 382108 63 383396 52 384676 52 385961 47 387241 47 388531 35 389811 35 391096 30 392376 30 393663 20 394943 20 396228 15 397508 15 625731 13 627011 13 628284 22 629564 22 630839 30 632119 30 633396 3 633424 5 634676 3 634704 5 635989 2 665366 3 666646 3 667926 3 669206 3 670486 3 670491 3 671766 3 671771 3 673044 10 674324 10 675604 10 676884 10 678164 12 679444 12 680724 12 682004 15 683284 15 684564 15 685844 15 687124 15 688404 15 689684 15 690964 15 692244 15 693524 15 694804 15 696084 15 697366 13 698646 13 699926 13 701206 13 702486 15 703766 15 705046 15 706326 15 707606 15 708886 15 710166 18 711446 18 712726 18 714006 18 715289 15 716569 15 717851 13 719131 13 720411 13 721691 13 722971 13 724251 13 725534 5 725541 3 726816 3 726821 3 728096 3 728101 3 729376 3 729381 3 730656 3 730661 3 731941 3 733221 3 734501 3 735781 3 747311 3 748591 3 752436 3 753716 3 754996 3 755001 3 756276 3 756281 3 757556 8 758836 8 760119 10 761399 10 762679 10 763959 10 765241 10 766521 10 767801 13 769084 10 770364 10 771644 12 772924 12 774206 8 775486 8 776769 10 778049 10 779331 8 780611 8 781896 8 783176 8 784461 3 785741 3
c695325ded465efde988dfb96d081533_1,242736 3 244016 3 245296 3 246576 3 247856 3 249136 3 250416 3 251696 3 252976 3 254261 3 255541 3 256821 3 258101 3 259381 3 260661 3 261941 3 263221 3 633399 25 634679 25 635949 40 637224 47 638504 47 639779 55 641059 55 642334 60 643614 60 644894 62 646174 62 647451 65 648731 65 650009 70 651289 70 652569 70 653849 70 655129 70 656409 70 657686 75 658966 75 660246 75 661526 75 662804 77 664084 77 665364 2 665369 75 666644 2 666649 75 667924 2 667929 75 669204 2 669209 75 670484 2 670489 2 670494 70 671764 2 671769 2 671774 70 673054 70 674334 70 675614 70 676894 70 678176 70 679456 70 680736 70 682019 67 683299 67 684579 67 685859 67 687139 67 688419 67 689699 70 690979 70 692259 70 693539 70 694819 70 696099 70 697379 70 698659 70 699939 70 701219 70 702501 68 703781 68 705061 68 706341 68 707621 70 708901 70 710184 67 711464 67 712744 67 714024 67 715304 67 716584 67 717864 67 719144 67 720424 67 721704 67 722984 67 724264 67 725539 2 725544 70 726819 2 726824 70 728099 2 728104 70 729379 2 729384 70 730659 2 730664 70 731939 2 731944 70 733219 2 733224 70 734504 70 735784 70 737064 70 738344 70 739626 68 740906 68 742189 65 743469 65 744749 65 746029 65 747314 60 748594 60 749874 60 751154 60 752439 55 753719 55 754999 2 755004 50 756279 2 756284 50 757564 47 758844 47 760129 42 761409 42 762689 42 763969 42 765251 40 766531 40 767814 37 769094 37 770374 37 771656 33 772936 33 774214 35 775494 35 776779 30 778059 30 779339 30 780619 30 781904 25 783184 25 784464 25 785744 25 787029 20 788309 20 789591 18 790871 18 792156 10 793436 10 794719 7 795999 7 797281 3 798561 3
05b78a91391adc0bb223c4eaf3372eae_0,
05b78a91391adc0bb223c4eaf3372eae_1,697099 5 698379 5 699649 25 700929 25 702204 35 703484 35 704759 42 706039 42 707319 45 708599 45 709873 53 711153 53 712431 58 713711 58 714988 61 716268 61 717546 65 718826 65 720103 71 721383 71 722661 75 723941 75 725218 81 726498 81 727778 81 729053 86 730333 86 731613 88 732893 88 734171 93 735451 93 736728 96 738008 96 739288 96 740568 96 741846 100 743126 100 744403 106 745683 106 746963 106 748243 106 749521 108 750801 108 752078 111 753358 111 754638 113 755918 113 757198 116 758478 116 759756 118 761036 118 762316 118 763596 118 764873 123 766153 123 767433 126 768713 126 769993 126 771271 128 772551 128 773831 133 775111 133 776391 133 777671 133 778948 138 780228 138 781508 141 782788 141 784068 143 785348 143 786628 146 787908 146 789188 148 790468 148 791746 153 793026 153 794306 153 795586 153 796866 155 798146 155 799426 158 800706 158 801983 163 803263 163 804543 166 805823 166 807103 171 808383 171 809663 173 810943 173 812223 176 813503 181 814783 181 816061 183 817341 183 818621 188 819901 188 821181 188 822461 188 823741 188 825021 188 826301 188 827581 188 828858 191 830138 191 831418 191 832698 191 833978 191 835258 191 836538 188 837818 188 839098 188 840378 188 841658 186 842938 186 844218 186 845498 186 846778 183 848058 183 849338 183 850618 183 851898 181 853178 181 854461 178 855741 178 857021 178 858301 175 859581 175 860861 175 862141 175 863423 171 864703 171 865983 171 867263 171 868543 168 869823 168 871103 168 872383 168 873666 163 874946 163 876226 160 877506 160 878786 160 880066 160 881348 156 882628 156 883908 156 885188 156 886468 153 887748 153 889028 151 890308 151 891591 148 892871 148 894151 145 895431 145 896713 141 897993 141 899273 141 900553 138 901833 138 903116 133 904396 133 905676 128 906956 128 908238 123 909518 123 910798 121 912078 121 913358 116 914638 116 915921 108 917201 108 918481 105 919761 105 921043 98 922323 98 923603 93 924883 93 926168 83 927448 83 928731 75 930011 75 931308 53 932588 53 933884 27 935164 27
f8e26031fbb5e52c41545ba55aadaa77_0,1002638 30 1003918 30 1005191 50 1006471 50 1007743 65 1009023 65 1010298 80 1011578 80 1012853 90 1014133 90 1015406 100 1016686 100 1017961 107 1019241 107 1020513 118 1021793 118 1023066 127 1024346 127 1025623 130 1026903 130 1028178 138 1029458 138 1030736 142 1032013 145 1033293 145 1034571 150 1035851 150 1037128 153 1038408 153 1039686 155 1040966 155 1042246 157 1043526 157 1044803 160 1046083 160 1047363 160 1048643 160 1049921 160 1051201 160 1052481 160 1053761 160 1055038 163 1056318 163 1057598 160 1058878 160 1060156 162 1061436 162 1062716 160 1063996 160 1065276 160 1066556 160 1067836 157 1069116 157 1070396 157 1071676 157 1072953 158 1074233 158 1075513 158 1076793 155 1078073 155 1079353 155 1080633 155 1081913 153 1083193 153 1084473 153 1085753 153 1087036 147 1088316 147 1089596 147 1090876 147 1092158 145 1093438 145 1094718 143 1095998 143 1097281 140 1098561 140 1099843 135 1101123 135 1102403 135 1103683 135 1104966 130 1106246 130 1107528 128 1108808 128 1110091 122 1111371 122 1112651 122 1113931 122 1115213 118 1116493 118 1117776 115 1119056 115 1120338 113 1121621 107 1122901 107 1124186 102 1125466 102 1126748 100 1128028 100 1129311 97 1130591 97 1131876 92 1133156 92 1134441 87 1135721 87 1137006 82 1138286 82 1139573 75 1140853 75 1142141 65 1143421 65 1144708 58 1145988 58 1147278 45 1148558 45 1149848 33 1151128 33
f8e26031fbb5e52c41545ba55aadaa77_1,
e8bfb905b78a91391adc0bb223c4eaf3_0,353796 17 355076 17 356356 22 357636 22 358913 30 360193 30 361473 33 362753 33 364031 37 365311 37 366588 43 367868 43 369143 50 370423 50 371698 55 372978 55 374251 65 375496 100 376776 100 378048 110 379328 110 380603 113 381883 113 383158 120 384438 120 385716 120 386996 120 388273 123 389553 123 390831 122 392111 122 393388 123 394668 123 395946 117 397226 117 398503 118 399783 118 401061 115 402341 115 403621 115 404901 115 406178 115 407458 115 408736 117 410016 117 411296 117 412576 117 413853 120 415133 120 416411 122 417691 122 418971 122 420251 122 421531 122 422808 128 424088 128 425368 128 426648 128 427926 130 429206 130 430486 132 431766 132 433046 132 434326 132 435606 135 436886 135 438163 138 439443 138 440723 138 442003 138 443283 140 444563 140 445843 140 447123 140 448403 140 449683 140 450963 143 452243 143 453523 143 454803 143 456083 143 457363 143 458643 145 459923 145 461203 145 462483 145 463763 145 465043 145 466323 145 467603 145 468883 145 470163 145 471443 145 472723 145 474003 145 475283 145 476563 145 477843 148 479123 148 480406 145 481686 145 482966 145 484246 145 485526 145 486806 145 488086 145 489366 145 490648 143 491928 143 493208 143 494488 143 495771 140 497051 140 498331 140 499611 140 500891 140 502171 140 503453 138 504733 138 506013 138 507293 138 508573 138 509856 135 511136 135 512416 137 513696 137 514976 137 516256 137 517538 135 518818 135 520098 135 521378 135 522658 135 523938 135 525221 132 526501 132 527781 132 529061 132 530341 135 531621 135 532903 133 534183 133 535463 133 536743 133 538023 133 539303 133 540586 130 541866 130 543146 127 544426 127 545708 125 546988 125 548271 122 549551 120 550831 120 552113 118 553393 118 554676 112 555956 112 557238 110 558518 110 559801 105 561081 105 562363 103 563643 103 564926 97 566206 97 567488 95 568768 95 570051 90 571331 90 572613 88 573893 88 575178 80 576458 80 577741 77 579021 77 580306 72 581586 72 582871 65 584151 65 585436 60 586716 60 588003 53 589283 53 590568 48 591848 48 593133 40 594418 35 595698 35 596983 30 598263 30 599543 30 600823 30 602106 25 603386 25 604666 25 605946 25 607226 22 608506 22 609786 22 611066 22 612346 20 613626 20 614906 20 616186 20 617466 17 618746 17 620023 18 621303 18 622583 18 623863 18 625143 15 626423 15 627703 13 628983 13 630261 12 631541 12 632821 10 634101 10 635381 10 636661 7 637941 7 639221 2 640501 2
